file_size,file_entropy,mime_mismatch,filename_length,filename_complexity,special_char_count,is_hidden,is_executable_ext,is_script_ext,is_macro_ext,is_archive_ext,has_double_extension,is_dangerous_extension,suspicious_string_count,suspicious_url_count,suspicious_cmd_count,powershell_indicator,javascript_indicator,vba_macro_indicator,obfuscation_score,encoded_content_indicator,eval_indicator,nested_archive_depth,archive_has_executable,archive_has_script,compression_ratio,non_ascii_ratio,magic_entropy,magic_is_pe,extension_category,label
9802,7.1565,0,39,0.0769,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0.49,1,0,0,0,0,1.53,0.3329,4.5667,0,document,SUSPICIOUS
203608,5.0237,0,32,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2608,4.6696,0,image,CLEAN
18634,4.5644,0,10,0.3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2385,4.1047,0,media,CLEAN
1462089,6.4719,0,27,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1036,2.3724,0,document,CLEAN
8715,6.1926,0,22,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2777,2.952,0,document,CLEAN
2336321,4.2866,0,17,0.0588,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1325,2.721,0,document,CLEAN
269858,4.4358,0,14,0.0714,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1968,4.4966,0,document,CLEAN
385609,3.9701,0,28,0.1071,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.0796,2.666,0,media,CLEAN
12968,7.3,0,37,0.1351,5,0,0,1,0,0,0,1,4,3,2,0,0,0,0.35,0,0,0,0,0,2.16,0.3274,3.119,0,script,SUSPICIOUS
23232,4.3772,0,30,0.0333,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.15,0,0,0,0,0,1.0,0.1821,2.2766,0,document,CLEAN
847946,5.6052,0,33,0.0606,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,0,0,1.0,0.1767,2.9444,0,document,CLEAN
1802491,5.2082,0,32,0.0938,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2145,2.5657,0,document,CLEAN
40361,4.8665,0,26,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2762,3.3725,0,document,CLEAN
839,5.4602,0,23,0.087,2,0,0,1,0,0,0,1,3,3,1,1,0,0,0.58,0,0,0,0,0,1.75,0.3573,4.2424,0,script,SUSPICIOUS
133126,3.7652,0,12,0.25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1866,2.7887,0,document,CLEAN
77779,4.8763,0,28,0.1071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2555,3.2982,0,document,CLEAN
68600,3.9566,0,35,0.0857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0745,2.7275,0,document,CLEAN
89169,4.3484,0,11,0.0909,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.17,0.2164,2.3037,0,archive,CLEAN
20224,6.4189,0,14,0.0714,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3015,4.6689,0,document,CLEAN
25620,4.6006,0,33,0.0606,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1921,3.0961,0,image,CLEAN
4087,5.1301,0,21,0.1429,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.347,3.2416,0,document,CLEAN
12644,4.6257,0,33,0.0606,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.0642,3.0594,0,document,CLEAN
309433,5.7987,0,17,0.1176,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3178,2.9466,0,document,CLEAN
598078,4.0965,0,12,0.0833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1123,3.445,0,document,CLEAN
317230,4.838,0,25,0.12,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.241,2.2889,0,media,CLEAN
34049,6.0492,0,27,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.253,2.1317,0,document,CLEAN
3967838,3.2646,0,12,0.0833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.0699,3.7756,0,media,CLEAN
4888,6.7956,1,33,0.0909,3,0,1,0,0,0,1,1,6,7,6,1,1,1,0.81,1,0,0,0,0,2.14,0.63,5.7431,1,executable,MALICIOUS
29190,7.112,1,18,0.2222,4,0,1,0,0,0,1,1,14,6,5,1,0,0,0.58,1,1,0,0,0,2.32,0.7837,7.2017,1,executable,MALICIOUS
32155,4.3001,0,10,0.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1645,2.8951,0,image,CLEAN
4730,7.3292,0,22,0.3636,8,0,1,0,0,0,0,1,8,4,6,1,1,0,0.97,1,1,0,0,0,4.13,0.599,6.5068,1,executable,MALICIOUS
3085,5.4544,0,23,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1.0,0.2316,4.7432,0,document,CLEAN
901152,6.782,0,23,0.1304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.0681,4.5991,0,media,CLEAN
358998,4.0265,0,11,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1224,4.4214,0,document,CLEAN
584,5.2901,0,35,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3016,3.7098,0,document,CLEAN
949522,5.1655,0,25,0.08,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.35,3.7732,0,document,CLEAN
37053,4.8998,0,20,0.15,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.216,4.8273,0,document,CLEAN
6471,5.3678,0,8,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2778,2.4313,0,image,CLEAN
299056,5.8835,0,33,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.206,4.8862,0,image,CLEAN
47148,6.437,0,14,0.0714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.3366,2.3502,0,document,CLEAN
5239015,4.8717,0,26,0.0385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2212,2.4956,0,media,CLEAN
91931,5.4134,0,23,0.087,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.205,3.7145,0,document,CLEAN
434012,5.1018,0,12,0.1667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3357,2.1873,0,document,CLEAN
9044,4.5403,0,23,0.1304,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1813,3.3314,0,document,CLEAN
357931,4.4461,0,17,0.1765,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1067,4.1715,0,media,CLEAN
521176,5.3105,0,33,0.0303,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2117,3.9479,0,document,CLEAN
492,4.4067,0,21,0.2381,5,0,0,1,0,0,0,1,4,1,0,0,0,0,0.59,0,1,0,0,0,2.33,0.2819,4.792,0,script,SUSPICIOUS
6696815,4.9303,0,33,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.0572,2.8402,0,document,CLEAN
2146,4.8285,0,17,0.1176,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2389,4.5105,0,media,CLEAN
199318,4.6615,0,16,0.125,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2755,3.0754,0,document,CLEAN
8938050,4.822,0,25,0.12,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1238,2.0231,0,document,CLEAN
63964,4.4094,0,25,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1294,2.8288,0,image,CLEAN
1126079,2.6716,0,33,0.0909,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1446,4.626,0,document,CLEAN
151411,3.7103,0,26,0.1154,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0635,4.6799,0,image,CLEAN
1974,6.3491,1,54,0.1296,7,0,1,0,0,0,1,1,14,2,2,0,0,0,0.9,1,0,0,0,0,3.03,0.8029,7.2519,1,executable,MALICIOUS
86543,4.0883,0,22,0.0909,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.132,3.2922,0,document,CLEAN
34212,5.1561,0,12,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15,0,0,0,0,0,1.0,0.2735,2.2207,0,document,CLEAN
42046,6.7327,0,22,0.1818,4,0,0,0,0,1,0,0,2,2,1,0,0,0,0.42,1,0,0,0,0,3.36,0.4724,5.7613,0,archive,SUSPICIOUS
31601,6.0656,0,28,0.1071,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2893,3.0595,0,image,CLEAN
2147579,5.2716,0,20,0.05,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.181,2.9114,0,document,CLEAN
98930,4.0646,0,19,0.0526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1.0,0.0544,4.4616,0,document,CLEAN
21386,4.3653,0,15,0.1333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3027,4.7065,0,document,CLEAN
2219386,3.458,0,24,0.125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.1812,4.5836,0,document,CLEAN
562935,5.2446,0,18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,2.26,0.0924,3.8432,0,archive,CLEAN
129117,6.7817,0,32,0.0938,3,1,1,0,0,0,0,1,14,1,1,0,1,0,0.57,0,1,0,0,0,3.72,0.8165,4.8137,1,executable,MALICIOUS
199167,4.8674,0,24,0.125,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1599,4.4752,0,image,CLEAN
128,5.5822,0,38,0.1579,6,0,0,0,1,0,0,0,4,3,0,0,0,1,0.49,1,0,0,0,0,2.37,0.302,3.5946,0,document,SUSPICIOUS
308244,3.6814,0,20,0.15,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3093,2.1999,0,document,CLEAN
257827,5.5555,0,21,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2829,2.5626,0,document,CLEAN
1596,7.3,0,19,0.2632,5,0,0,1,0,0,0,1,3,0,2,1,1,0,0.46,0,0,0,0,0,3.32,0.4689,3.2376,0,script,SUSPICIOUS
111770,4.0642,0,14,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1594,2.1566,0,document,CLEAN
7713,4.2215,0,15,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.1117,3.0202,0,document,CLEAN
113699,7.8427,0,13,0.3846,5,1,0,1,0,0,0,1,14,5,1,1,1,1,0.65,1,1,0,0,0,2.15,0.3897,6.954,1,archive,MALICIOUS
245209,6.3179,0,31,0.0645,2,0,0,1,0,0,0,1,15,5,3,1,0,1,0.81,1,1,0,0,0,2.27,0.629,5.3702,1,script,MALICIOUS
12824,6.5143,0,11,0.0909,1,0,0,0,1,0,0,0,3,2,0,0,0,1,0.34,1,0,0,0,0,3.2,0.2448,3.0412,0,document,SUSPICIOUS
29179,6.3239,1,50,0.04,2,1,0,0,0,1,0,1,8,5,6,1,0,1,0.65,1,0,2,1,1,4.56,0.4234,4.5117,0,archive,MALICIOUS
1436671,5.3055,0,29,0.069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3152,2.9869,0,image,CLEAN
22304,4.447,0,27,0.0741,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3356,2.8139,0,document,CLEAN
42866,4.3808,0,34,0.0588,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2819,4.9557,0,document,CLEAN
7725,4.4214,0,20,0.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.0501,2.8607,0,media,CLEAN
193607,5.131,0,11,0.2727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1544,4.4786,0,image,CLEAN
1380791,4.5968,0,15,0.1333,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1158,4.9926,0,document,CLEAN
24243,6.9437,1,30,0.1333,4,0,0,1,0,0,1,1,15,6,3,1,0,1,0.92,0,0,0,0,0,4.62,0.7391,6.4827,0,script,MALICIOUS
53169,4.9093,0,9,0.3333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1299,2.2506,0,media,CLEAN
3309,5.8834,1,21,0.0476,1,0,0,1,0,0,0,1,3,0,2,0,0,0,0.36,0,1,0,0,0,1.66,0.2974,5.9738,0,script,SUSPICIOUS
22255,4.8775,0,11,0.0909,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3177,2.5062,0,document,CLEAN
3420789,3.8654,0,20,0.1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.0948,4.0227,0,media,CLEAN
4859,6.5548,1,10,0.2,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0.45,1,1,0,0,0,2.01,0.2746,3.4573,0,document,SUSPICIOUS
1844235,5.0124,0,15,0.1333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.0664,3.4048,0,document,CLEAN
8969,5.3683,0,34,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.2,0.2496,3.6498,0,archive,CLEAN
1032829,3.3038,0,28,0.0714,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3449,3.0249,0,document,CLEAN
23344,6.6551,0,36,0.1389,5,1,0,1,0,0,0,1,3,0,0,0,0,0,0.21,1,0,0,0,0,2.57,0.2223,3.7684,0,script,SUSPICIOUS
1334,3.8822,0,19,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1709,2.9315,0,image,CLEAN
7445,3.6158,0,31,0.0968,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1362,2.8503,0,document,CLEAN
104590,5.7788,0,12,0.25,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3376,4.4939,0,document,CLEAN
17135,4.7662,0,23,0.1304,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2854,4.205,0,document,CLEAN
339570,4.045,0,8,0.375,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1098,3.7666,0,document,CLEAN
21028,4.1479,0,20,0.15,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1501,3.6614,0,image,CLEAN
60677,3.5492,0,20,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1976,2.7607,0,media,CLEAN
17428,3.0611,0,15,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3068,2.5266,0,document,CLEAN
59478,4.7945,0,27,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1165,4.6789,0,document,CLEAN
415035,3.1266,0,9,0.3333,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3167,2.1335,0,document,CLEAN
18328,4.6312,0,21,0.1429,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1214,4.5418,0,media,CLEAN
83177,4.4504,0,22,0.0455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2484,2.0766,0,media,CLEAN
46044,4.3598,0,10,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1334,4.1838,0,media,CLEAN
1512,6.507,1,22,0.1364,3,0,1,0,0,0,1,1,11,6,3,1,1,1,0.53,1,1,0,0,0,4.75,0.3754,6.7297,1,executable,MALICIOUS
369432,6.0403,0,16,0.1875,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2752,3.396,0,document,CLEAN
1089,7.2062,0,47,0.0426,2,0,0,1,0,0,0,1,12,1,5,1,0,1,0.89,0,1,0,0,0,3.38,0.3684,4.9395,1,script,MALICIOUS
15943,5.3462,0,19,0.3158,6,0,0,0,1,0,0,0,4,0,1,0,0,1,0.42,1,0,0,0,0,1.81,0.4374,5.4781,0,document,SUSPICIOUS
99261,5.3262,0,27,0.037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3136,4.8426,0,document,CLEAN
151474,4.5709,0,18,0.1667,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.116,4.5759,0,media,CLEAN
34137,5.0979,0,25,0.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3178,4.0085,0,media,CLEAN
965,6.4185,0,38,0.0263,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0.3,1,1,0,0,0,3.08,0.2828,4.7778,0,script,SUSPICIOUS
8286,6.0267,1,37,0.027,1,0,0,1,0,0,0,1,3,3,2,1,1,0,0.34,0,0,0,0,0,2.29,0.4371,5.3704,0,script,SUSPICIOUS
27129,4.796,0,30,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0622,3.7221,0,image,CLEAN
31935,6.4312,0,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.3389,4.465,0,document,CLEAN
33793,5.6105,0,23,0.1304,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1965,3.1553,0,document,CLEAN
1180260,4.9042,0,24,0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.086,4.4128,0,media,CLEAN
20287,4.633,0,18,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0998,4.3919,0,document,CLEAN
13962,7.7602,1,39,0.1795,7,0,1,0,0,0,1,1,3,5,3,1,1,0,0.91,1,1,0,0,0,2.77,0.6248,6.2897,1,executable,MALICIOUS
10610,6.4215,1,11,0.5455,6,0,0,1,0,0,0,1,2,3,2,0,0,0,0.37,0,1,0,0,0,2.69,0.3164,3.5812,0,script,SUSPICIOUS
22141,5.2703,0,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.0551,3.6751,0,media,CLEAN
92618,4.3256,0,23,0.0435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1856,2.0197,0,document,CLEAN
53531,6.5577,0,19,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,2.11,0.1091,4.0396,0,archive,CLEAN
145829,3.8124,0,8,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.152,4.4697,0,image,CLEAN
542668,4.8495,0,22,0.1364,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3315,4.1432,0,document,CLEAN
15573,4.8222,0,34,0.0882,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.0768,2.1603,0,document,CLEAN
463051,5.2887,0,9,0.3333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3434,4.7034,0,document,CLEAN
416956,5.4789,0,32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2839,3.2303,0,document,CLEAN
320570,4.75,0,31,0.0323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1779,3.3862,0,document,CLEAN
96598,3.7913,0,30,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2457,3.5462,0,document,CLEAN
345146,3.7731,0,16,0.125,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3127,2.363,0,document,CLEAN
947136,4.9277,0,24,0.0417,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.296,2.6569,0,document,CLEAN
207337,4.2455,0,29,0.069,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1661,4.297,0,media,CLEAN
216600,5.6135,0,30,0.0667,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.9,0.1713,3.4536,0,archive,CLEAN
63092,6.2466,0,12,0.25,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2604,2.3916,0,media,CLEAN
935754,3.6005,0,33,0.0909,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0683,4.5827,0,document,CLEAN
29153,6.8761,1,15,0.0667,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0.21,0,0,0,0,0,2.97,0.3978,5.1932,0,script,SUSPICIOUS
156546,5.874,0,19,0.1579,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.061,4.1177,0,document,CLEAN
16361,4.995,0,41,0.0976,4,0,0,1,0,0,0,1,3,1,1,0,0,0,0.51,1,0,0,0,0,3.14,0.4192,3.3381,0,script,SUSPICIOUS
4522558,5.9982,0,15,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.1402,4.9183,0,document,CLEAN
70556,6.7541,0,29,0.0345,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.0589,3.8539,0,document,CLEAN
139717,6.3088,0,35,0.0571,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2787,2.5176,0,document,CLEAN
146405,4.0424,0,16,0.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3005,2.2763,0,document,CLEAN
4680,6.5253,1,50,0.04,2,0,0,0,0,0,0,1,12,2,3,0,1,0,0.76,1,1,0,0,0,2.27,0.6314,4.7288,1,archive,MALICIOUS
129222,6.9313,0,53,0.1509,8,0,1,0,0,0,0,1,11,2,1,1,1,0,0.84,1,1,0,0,0,4.82,0.3991,5.4593,1,executable,MALICIOUS
284401,5.3578,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.334,4.7916,0,image,CLEAN
2879,5.8621,0,32,0.0938,3,0,0,1,0,0,0,1,4,1,2,0,0,0,0.2,1,0,0,0,0,3.1,0.3967,5.3706,0,script,SUSPICIOUS
84340,5.2935,0,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1157,3.2657,0,document,CLEAN
66023,4.4856,0,24,0.0833,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0965,3.486,0,document,CLEAN
119576,4.3116,0,27,0.0741,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1126,4.7104,0,document,CLEAN
4091,6.7683,0,29,0.1379,4,0,0,1,0,0,0,1,2,1,1,0,0,0,0.36,1,0,0,0,0,3.2,0.3073,5.9031,0,script,SUSPICIOUS
112382,4.609,0,25,0.08,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,1.0,0.2816,2.204,0,image,CLEAN
16677,5.4507,0,27,0.1111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2968,2.4954,0,document,CLEAN
194344,5.3458,0,12,0.0833,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.0744,3.5744,0,document,CLEAN
2909,7.6868,1,16,0.375,6,1,0,1,0,0,0,1,6,3,5,1,0,0,0.94,1,0,0,0,0,4.49,0.6163,7.4459,0,script,MALICIOUS
1819036,5.1742,0,19,0.0526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3009,2.2809,0,document,CLEAN
12374,4.7157,0,15,0.0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.332,2.8334,0,media,CLEAN
5371293,5.3456,0,15,0.1333,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.14,4.8156,0,image,CLEAN
615564,5.3646,0,12,0.0833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0799,2.6358,0,document,CLEAN
6343,6.4164,1,54,0.1667,9,0,0,1,0,0,0,1,10,6,5,1,0,0,0.56,1,1,0,0,0,2.96,0.4585,6.9449,1,script,MALICIOUS
18550,4.1242,0,14,0.1429,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1935,2.1008,0,document,CLEAN
3443,6.8,0,21,0.0476,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1.0,0.112,2.5599,0,document,CLEAN
297177,3.3965,0,17,0.0588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2009,4.087,0,media,CLEAN
591256,5.3814,0,35,0.0571,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1502,3.3365,0,media,CLEAN
